[1721453945.8290715] [-0.011260911328125012, -0.03285656548475214, 0.010966972355853808, -0.010835365890867423, -3.9865861055279774, 0.6642088712310456, -4.3610467331952965, -1.29226683125, 3.2893991646819107, -1.3658832630419742, -0.6229178182318041, 4.318741009882724, 1.4311664203173762, 1.1695576724280685]
[1721453945.9292247] [-0.011260911328125012, -0.03277525875734535, 0.010939479280474071, -0.01091703113552085, -3.989731458324945, 0.6668333171623546, -4.359596569224115, -1.29226683125, 3.289672197386789, -1.3660465943636098, -0.6228905949622976, 4.315046245067978, 1.4301802962163532, 1.170515047992188]
[1721453945.9423962] [-0.011260911328125012, -0.03273247403847952, 0.010939263611018763, -0.01095981855069065, -3.966243204933484, 0.6672841690694234, -4.360006656448289, -1.29226683125, 3.2894214606321084, -1.3660057296134125, -0.6229536011154369, 4.383403095680698, 1.4081891809642242, 1.1470851260268211]
[1721453945.955822] [-0.011260911328125012, -0.032794673060477925, 0.010876042195762738, -0.01096083934248255, -3.9670466058143266, 0.6676109982611013, -4.360079950406176, -1.29226683125, 3.2895628937584793, -1.3660257965438216, -0.6229340502033103, 4.360707443023617, 1.431180969977544, 1.1689672421653348]
[1721453945.972779] [-0.011260911328125012, -0.032837990826241406, 0.010937230038281407, -0.010960846998335553, -3.9667739403253712, 0.6445075811400355, -4.338078288644431, -1.29226683125, 3.289524589777396, -1.3661726142871002, -0.6230171655378831, 4.338411168568028, 1.4315218485192853, 1.1476550071778797]
[1721453945.9847162] [-0.011260911328125012, -0.03279755534168936, 0.01096014935483201, -0.010939944420209145, -3.967391738313203, 0.6440489664418653, -4.338010855509769, -1.29226683125, 3.2893769517527023, -1.3441532004141237, -0.6229571618463099, 4.361257674701785, 1.4305916634827398, 1.169508665883376]
[1721453946.0015745] [-0.011260911328125012, -0.032777505091317057, 0.01092342144511821, -0.010864431545440839, -3.9897553178452747, 0.6443344992845238, -4.3598283134119376, -1.29226683125, 3.2894096312749386, -1.3660983165438043, -0.6228803180462127, 4.338029862809115, 1.431291003024143, 1.169564250412365]
[1721453946.020966] [-0.011260911328125012, -0.03271556361658692, 0.010888183145353959, -0.010941618865700583, -3.9669537696714974, 0.6673150602838018, -4.360885913505716, -1.29226683125, 3.289444828889315, -1.3660534596257075, -0.6228688812353151, 4.337579830141045, 1.453554315502508, 1.147066059487449]
[1721453946.0349934] [-0.011260911328125012, -0.03271021369632048, 0.010890909408293148, -0.010971258751254341, -3.988705890082268, 0.645726735758311, -4.361237146299614, -1.29226683125, 3.2894747021516255, -1.3441667266446882, -0.6229013950877968, 4.360101284618251, 1.4537176275788977, 1.1688781536092645]
[1721453946.051847] [-0.011260911328125012, -0.03277336990600252, 0.010938771439254856, -0.010938994921503836, -3.989796667097874, 0.6232814153674511, -4.36084131873703, -1.29226683125, 3.2895228951785853, -1.3658714137466061, -0.6229971956633206, 4.362406699965806, 1.4102993286130152, 1.1696506071177124]
[1721453946.0686774] [-0.011260911328125012, -0.03260479425838556, 0.010929775342587891, -0.010818129192618521, -3.969000630314348, 0.6622915118595838, -4.381354373383502, -1.29226683125, 3.2895173135938074, -1.3659629005466507, -0.6229282473051206, 4.340611197436182, 1.4084044495841437, 1.1691177156455033]
[1721453946.085421] [-0.011260911328125012, -0.03279469900453424, 0.010874940142045982, -0.010981143089035493, -3.9668555114364743, 0.6668305530416665, -4.382867076200034, -1.29226683125, 3.2895446294825605, -1.3661542982119068, -0.6229549238838965, 4.338209644859634, 1.4085518273947992, 1.169440805744391]
[1721453946.102337] [-0.011260911328125012, -0.03288137829664447, 0.01089580712857357, -0.010918530912445034, -3.988899576758959, 0.6665860434537269, -4.337278633087617, -1.29226683125, 3.289544843819473, -1.3441497807960827, -0.6229551334134578, 4.360272998704091, 1.4311766268844819, 1.1473095401269966]
[1721453946.1190581] [-0.011260911328125012, -0.0327153083267813, 0.010979699545687302, -0.010896782784299853, -3.967400514158357, 0.6449347938227724, -4.338695831161928, -1.29226683125, 3.289335818874796, -1.3660674436956517, -0.6229133296745011, 4.360045870549252, 1.4316258521921381, 1.1689955714426588]
[1721453946.1358294] [-0.011260911328125012, -0.032869641128822145, 0.010922509229293819, -0.01089609697403679, -3.9669927370983675, 0.6219863839106056, -4.361078471642572, -1.29226683125, 3.2894089156289086, -1.366049488244779, -0.6228720401311233, 4.360337960259002, 1.4321593331142752, 1.1919252979239623]
[1721453946.152649] [-0.011260911328125012, -0.03273984113959976, 0.010978828823803546, -0.010977579306274028, -3.9668776214811934, 0.6442439973943836, -4.359915412003321, -1.291179010882877, 3.289496774077608, -1.3660478979008341, -0.6228891908765825, 4.338077238379171, 1.4310807301097435, 1.168830841862889]
[1721453946.1694374] [-0.011260911328125012, -0.032764474916230385, 0.010965923442655134, -0.0109659109169703, -3.9679927027072535, 0.667249237390961, -4.360866142696984, -1.291167891465344, 3.2894522082766975, -1.3660314133623361, -0.6228903677867175, 4.3605186213342515, 1.4313773828195304, 1.169939450509915]
[1721453946.191967] [-0.011260911328125012, -0.03277453949849302, 0.010960885237694387, -0.01106738952181881, -3.967077385678181, 0.6439447938962892, -4.382717450397238, -1.2900566170876573, 3.2894370348782003, -1.365973087000204, -0.6229081303433486, 4.3608658665394975, 1.4529725247166005, 1.1472045144855678]
[1721453946.2039876] [-0.011260911328125012, -0.03283141746218894, 0.010960847458796682, -0.01102385787455749, -3.989282185219794, 0.6660073165129963, -4.360274424033121, -1.2889659079981917, 3.2893801186055294, -1.3659900623908858, -0.622921393450484, 4.361280119149945, 1.4533291280595881, 1.1688262974757568]
[1721453946.219801] [-0.011260911328125012, -0.03290357972874137, 0.01096084707894587, -0.010939897936312852, -3.9900618277541153, 0.6667497339861896, -4.359611705506757, -1.2878691130746285, 3.2893079559537406, -1.3660260283289805, -0.622933458513739, 4.361761553304433, 1.4538815736208202, 1.1688603107149136]
[1721453946.2386885] [-0.011260911328125012, -0.032818933457273866, 0.01096084707607038, -0.010875375191032826, -3.9669755086118768, 0.6675433068628537, -4.3376858973538415, -1.2845974729686827, 3.289456493791384, -1.3659624071368446, -0.6228483604555262, 4.361168851226652, 1.408574559760864, 1.169669855286241]
[1721453946.2569191] [-0.011260911328125012, -0.03279649736954916, 0.010960847076047166, -0.010917107589665494, -3.989263159300522, 0.6436737494855105, -4.3380044605197465, -1.2816327696327476, 3.2894371927333395, -1.366195821023391, -0.622975001297716, 4.338601131493084, 1.4318583078883351, 1.1692973660539707]
[1721453946.2705872] [-0.011260911328125012, -0.03279620380450793, 0.010960847076046868, -0.010854963204660454, -3.9891017995763587, 0.6450263271495466, -4.360283721095866, -1.2757452332997008, 3.2894996306475877, -1.3660108259654766, -0.6229558002131071, 4.359696109170854, 1.4321701661314783, 1.1692714144394816]
[1721453946.2900572] [-0.011260911328125012, -0.03277677259379761, 0.010902562296228605, -0.010891793450084097, -3.9901455660195104, 0.6443130563187203, -4.383397657710813, -1.2683980530046721, 3.2893462337929202, -1.3659659050766304, -0.6229162834822023, 4.360934467681468, 1.4087492138376168, 1.1701449580801315]
[1721453946.3039773] [-0.011260911328125012, -0.032812126198124625, 0.010908652919149239, -0.01095853010390474, -3.9677166347073176, 0.6663369390696409, -4.383671872841845, -1.259287118437599, 3.289354159817571, -1.3879059606012434, -0.6229370006559798, 4.360110859663746, 1.408951222016517, 1.1702410375066254]
[1721453946.3205433] [-0.011260911328125012, -0.032794860840209106, 0.010932377500347493, -0.010915064570522916, -3.9675760675310348, 0.6446153157206828, -4.33824208054476, -1.2438673726776708, 3.2895935561907814, -1.409870343178313, -0.6229845355959097, 4.360540077505494, 1.4093973210264614, 1.1928668986343225]
[1721453946.3373742] [-0.011260911328125012, -0.03274523100514315, 0.010939210222480795, -0.010919116949632759, -3.96726212545234, 0.6441533125859568, -4.337779898383189, -1.2218166571100342, 3.2894145707309916, -1.431748052569548, -0.622939127848378, 4.338409372550163, 1.4100417284800622, 1.1692351157099494]
[1721453946.35699] [-0.011260911328125012, -0.032778919121730005, 0.010939261457736636, -0.010929592977939067, -4.011640535134057, 0.6445092789325497, -4.360092215425874, -1.2019259726624478, 3.2893723184455843, -1.5193156726514516, -0.6229311712281402, 4.338396340099444, 1.4105922679370464, 1.1689665573434092]
[1721453946.3730693] [-0.011260911328125012, -0.03280104824537081, 0.01094872905535142, -0.010908299375254641, -3.967805115440329, 0.6450464238564744, -4.360183245105193, -1.1769432359535197, 3.2894792799633517, -1.6068386296555577, -0.6229549548512858, 4.360312901072164, 1.3884296917959627, 1.1699604160303605]
[1721453946.3876753] [-0.011260911328125012, -0.032791259939731005, 0.011036492636803131, -0.010943518963177254, -3.966558712014718, 0.6667105563330993, -4.359910456409401, -1.1332610419973321, 3.267576384894825, -1.6942257686046882, -0.6229077982337824, 4.3605292844612515, 1.3657569725144418, 1.1921665288804486]
[1721453946.4046147] [-0.011260911328125012, -0.032821059526523075, 0.011180099954369655, -0.01104501249632878, -3.9667468353801274, 0.6466022798354258, -4.379570522604958, -1.0595727859131152, 3.2472657100021465, -1.8160497052988893, -0.6228240444562299, 4.361722356223482, 1.365899054336466, 1.1724196501339403]
[1721453946.4241982] [-0.011260911328125012, -0.03290347490074325, 0.010962567227185338, -0.010854428552294015, -3.9677067448844276, 0.6442998599722443, -4.384523514338992, -0.9754998286373056, 3.245508707351855, -1.8254964506495597, -0.6229326907361201, 4.36020151448193, 1.3654899082017966, 1.1695186784228868]
[1721453946.4395618] [-0.011260911328125012, -0.03273690018659924, 0.010939957356032438, -0.010999251498888215, -3.967588859717062, 0.6677605185955777, -4.360958237451463, -0.9032340700119718, 3.201981448869284, -1.9348860930505847, -0.6229962514067007, 4.382924428520997, 1.3444867676282735, 1.1913233299062809]
[1721453946.4549053] [-0.011260911328125012, -0.0327876281685103, 0.010901850311843105, -0.010929132227371489, -3.966574559407523, 0.6448142894453229, -4.3613888040651085, -0.8536444398495435, 3.180018323282584, -2.131695470047814, -0.6229795752925972, 4.360197728270267, 1.3439344543804457, 1.1910599696407702]
[1721453946.4716136] [-0.011260911328125012, -0.03282112894871437, 0.010908631352148842, -0.010917762995965842, -3.9443385639710344, 0.6442158342990951, -4.3388182874911925, -0.7789360263574613, 3.1582068431771364, -2.3067024143292887, -0.6229392527183262, 4.338154130113732, 1.3890970911415965, 1.1911949449569927]
[1721453946.488448] [-0.011260911328125012, -0.03282669190349447, 0.010917586213186942, -0.01086769261326016, -3.9663946972631914, 0.6666277511718056, -4.337927038769748, -0.7240715496260335, 3.1144129046686335, -2.590804035563326, -0.6228622531859064, 4.36004894782674, 1.345252305005474, 1.1685514872073006]
[1721453946.5059066] [-0.011260911328125012, -0.03274287518741935, 0.010980157606149253, -0.01093158004301094, -4.011730583536897, 0.6674345636079156, -4.33762433405236, -0.6695250811608091, 3.0486274125284014, -2.7876433540816974, -0.6228758848902454, 4.360327673275025, 1.3218136184514913, 1.1909507532042973]
[1721453946.5257294] [-0.011260911328125012, -0.03281364860811856, 0.010975275616451884, -0.010953487604039623, -3.9669901578064235, 0.6452677630956736, -4.338239728661212, -0.6270339129385406, 2.9829782126074336, -3.006311850269525, -0.6228991972928342, 4.382434817649328, 1.3441334072865787, 1.1917118509080795]
[1721453946.5388622] [-0.011260911328125012, -0.03295099087822811, 0.01092170343945027, -0.010917946080526894, -3.965123222535162, 0.665045582000691, -4.37931279765007, -0.5918228834333688, 2.9017600961630894, -3.3106264175926574, -0.6228785598102176, 4.342088126335612, 1.3450828095376148, 1.2320275439770407]
[1721453946.5556824] [-0.011260911328125012, -0.03273374198884709, 0.011003156260834358, -0.010917679577141166, -3.9670464479098935, 0.6674800579552627, -4.382392327682597, -0.5354498897714718, 2.8957717047759823, -3.3341860219173647, -0.622932974747336, 4.3381682125764485, 1.3439439648569602, 1.2360836492335097]
[1721453946.5725322] [-0.011260911328125012, -0.03279257841828595, 0.010983638927938825, -0.010836189409334809, -3.943641053868994, 0.6454285198404909, -4.359964440976137, -0.47975723767550266, 2.7863268937203194, -3.6623465364025125, -0.6227705705994282, 4.338119187079138, 1.3653000302281897, 1.2349525347709864]
[1721453946.5892332] [-0.011260911328125012, -0.03276067213801966, 0.01096469051802425, -0.010920126615067468, -3.966150958825598, 0.6444225064601362, -4.360072727800618, -0.44274953461164324, 2.6550691453664315, -3.990076680196948, -0.6229206986139098, 4.360346420664434, 1.3431478421858563, 1.2123537113928768]
[1721453946.606076] [-0.011260911328125012, -0.03271523889686069, 0.010960885600674564, -0.010939070175268321, -3.9668209165411383, 0.6666342329598632, -4.360036572846316, -0.4120013096534692, 2.567829117857867, -4.317872971843764, -0.6229263885836765, 4.360804800196155, 1.3876933188900786, 1.2344818759753173]
[1721453946.6229656] [-0.011260911328125012, -0.03263139667440908, 0.010954904277065993, -0.010939260533772348, -3.9877577467798093, 0.6473478297423966, -4.359602044789134, -0.37681861909210257, 2.4870669154523157, -4.581584287657795, -0.6228906504027532, 4.3617086370693885, 1.389026490058058, 1.214979952133797]
[1721453946.6397161] [-0.011260911328125012, -0.03279490797679427, 0.010982216244176312, -0.010939261965884819, -3.989355167540634, 0.6444770360814924, -4.361212837202181, -0.35839128008710736, 2.4801525520123886, -4.602232323617455, -0.6228903817392116, 4.359773089549225, 1.3881063679568295, 1.212216966008116]
[1721453946.6564817] [-0.011260911328125012, -0.032774893919476265, 0.010982430551460707, -0.0109179647870463, -3.9892489327189855, 0.6445306814702702, -4.338772216558855, -0.35104082591801145, 2.3052919127321525, -4.995595687397069, -0.6228903797186903, 4.3386037692362605, 1.3664338811840835, 1.2123140521727185]
[1721453946.673328] [-0.011260911328125012, -0.03275341729913779, 0.010940029715666266, -0.01089647854246387, -3.9892263082673827, 0.6665792095267605, -4.337619464744348, -0.34251972041879897, 2.1305211683353598, -5.345602688749771, -0.6228479772602055, 4.362081292752953, 1.3677296667313705, 1.234659973726268]
[1721453946.6901033] [-0.011260911328125012, -0.032880816678541674, 0.010939267749647338, -0.010959986255747702, -3.966133737121961, 0.6447470046177742, -4.360030774937675, -0.3194180794440338, 2.0432866111545502, -5.629726922186504, -0.6228259180881205, 4.361194562316348, 1.343915354936143, 1.2352437742658209]
[1721453946.707058] [-0.011260911328125012, -0.03280103644985231, 0.010918890162681383, -0.011062697806742698, -3.9443824952217517, 0.6446454560488029, -4.359936456307347, -0.2869971052210781, 1.9118827204733009, -6.044906655506574, -0.6228052554779843, 4.361732564743184, 1.3442353441078307, 1.2354348825613688]
[1721453946.7237084] [-0.011260911328125012, -0.03276073572682916, 0.010953187458913133, -0.011050976170526135, -3.966761263551939, 0.6672596587692533, -4.360977804620262, -0.2411675939032298, 1.759081530357698, -6.394451896437783, -0.622857300639257, 4.338896224268505, 1.321848337877428, 1.234540510305649]
[1721453946.7405498] [-0.011260911328125012, -0.032790956887607345, 0.010922921163768919, -0.010999880542266433, -3.966919012907554, 0.6453491453827014, -4.382916644525525, -0.19773601345281622, 1.6060094603465596, -6.78791735415587, -0.6229065765259827, 4.360024692962505, 1.322563621064646, 1.278835537881804]
[1721453946.7572224] [-0.011260911328125012, -0.03283900707042654, 0.01087487064111652, -0.010939717685127505, -3.966979977548954, 0.6450731809960042, -4.382738503438452, -0.1477809591420455, 1.605849427080049, -6.7880356905321, -0.6229547699555105, 4.359374185637703, 1.3236211041187245, 1.279821436943585]
[1721453946.7741637] [-0.011260911328125012, -0.03288151390896679, 0.010958803386813883, -0.011044632868994294, -3.9682026840445306, 0.6229612979471156, -4.361090957130075, -0.06120097607913671, 1.474875210289956, -7.159520167559472, -0.6229762046047171, 4.360380820104706, 1.300170526833667, 1.2570025121871145]
[1721453946.7908661] [-0.011260911328125012, -0.0328825335036403, 0.010920896776383287, -0.011127038132000906, -3.966534917174708, 0.644911957489021, -4.360496999508241, 0.04129722887197163, 1.3219006581079142, -7.596577050397017, -0.622876878890452, 4.338568183016628, 1.3236262706643198, 1.257138958771419]
[1721453946.8077688] [-0.011260911328125012, -0.03283823577253299, 0.010932477612525636, -0.011015315142256864, -3.9667977660892992, 0.6227085399779473, -4.3829852798479045, 0.12061121088678861, 1.1688003602451664, -8.011852409393892, -0.6228393387213311, 4.338185986952433, 1.3007631908889685, 1.2566346993440292]
[1721453946.8244119] [-0.011260911328125012, -0.03281793966225396, 0.010928344365090053, -0.010939523318125102, -3.9449617219737485, 0.6444549253930594, -4.338989655238808, 0.1983036981054694, 1.0376486604735067, -8.448879537090548, -0.6228202941986152, 4.338194836972255, 1.2785467898934002, 1.278687046869904]
[1721453946.8413634] [-0.011260911328125012, -0.032818294762413366, 0.010896588160597158, -0.010875503291250234, -3.9662103294176974, 0.64463603550005, -4.358935163199554, 0.25636802658891794, 0.9070989768516936, -8.884081366486019, -0.6228050499781191, 4.382233704826474, 1.2572333975710093, 1.2799930208665489]
[1721453946.8580253] [-0.011260911328125012, -0.032903097775760615, 0.010939066817913597, -0.010960076030834147, -3.967546891560475, 0.66604844390602, -4.360676369174364, 0.3042463330702227, 0.7542122492939712, -9.27773178102673, -0.6229536215071173, 4.361621942167958, 1.2996998880489383, 1.2584606032898338]
[1721453946.8748853] [-0.011260911328125012, -0.03284001233439913, 0.010960627913502335, -0.010939471451909382, -3.966387838992186, 0.6673263003301629, -4.361155942652118, 0.36291769765180804, 0.753427630107972, -9.279791861167556, -0.6228910161457044, 4.35968994547508, 1.3001296179289268, 1.25662956950629]
[1721453946.8917153] [-0.011260911328125012, -0.03277666788641991, 0.010939942772621803, -0.010960166207148637, -3.9443937903905053, 0.6461082024901976, -4.361432515047544, 0.38314519764101435, 0.6445400863132247, -9.716826553443026, -0.6228903844890109, 4.337981866866341, 1.2781911425315577, 1.2785736794019813]
[1721453946.9085488] [-0.011260911328125012, -0.03285234934397046, 0.010978125321337977, -0.010960840250664189, -3.9444090773072875, 0.6451377175178088, -4.360839058115986, 0.400146766029551, 0.5788266801982439, -10.04475497404033, -0.6228515232315339, 4.337909420912831, 1.256098377738305, 1.2352127584290542]
[1721453946.9253361] [-0.011260911328125012, -0.032910309262159626, 0.010982399796720528, -0.011059682700897267, -3.989805259842447, 0.6443204279114295, -4.361398746677629, 0.41704553563715413, 0.4475033268123715, -10.481786965489274, -0.6229625502241686, 4.3825866725311435, 1.3229448151512682, 1.2565646644976298]
[1721453946.9420755] [-0.011260911328125012, -0.03273033761162891, 0.010964681201789043, -0.010983622691052223, -3.966566562863012, 0.643870664951212, -4.360419514313414, 0.46664812356896607, 0.2945426389288251, -10.94071173014201, -0.6010345932844632, 4.383045734918936, 1.344226121629506, 1.3002533943322137]
[1721453946.9590046] [-0.011260911328125012, -0.03277617091759556, 0.010923396660883862, -0.010986067928540968, -3.9891708340563445, 0.6450318149304116, -4.359483129115063, 0.5133055705457233, 0.18530174162730084, -11.312433583338452, -0.6009870910916918, 4.36002560214978, 1.3217885636792048, 1.3224268205838752]
[1721453946.975794] [-0.011260911328125012, -0.03292636990318483, 0.0108338156313757, -0.010966393496220594, -3.9898467629284036, 0.6231996456495733, -4.337527482562415, 0.5171883839165775, 0.11984904042229469, -11.727870015078562, -0.6010063127615609, 4.403760990330696, 1.3224905497956605, 1.3225471518716325]
[1721453946.9925296] [-0.011260911328125012, -0.032885846970414426, 0.01086424610974356, -0.010948933018636954, -3.9673960731704443, 0.6662960449829557, -4.382130969278126, 0.518280877362275, 0.054276389332756754, -12.121265955830015, -0.6010332369155188, 4.382103171435731, 1.3228512833528838, 1.300383062386051]
[1721453947.0092797] [-0.011260911328125012, -0.03275440985150005, 0.010959867029409688, -0.010960757511435522, -3.988524843137272, 0.6445395634967851, -4.3829100760928945, 0.5182800500176562, -0.09803597778081742, -12.556112761832559, -0.6010339469902378, 4.381556662103884, 1.2789313484338947, 1.278325235339298]
[1721453947.0260136] [-0.011260911328125012, -0.03281714814288211, 0.010918101462017776, -0.01096084617799074, -3.9904165846934108, 0.6450646183146967, -4.3839354918827675, 0.5182800438129501, -0.0989912505018481, -12.558247865096911, -0.6011189174970861, 4.381977394274045, 1.2782791200090426, 1.2783382523392204]
[1721453947.0429947] [-0.011260911328125012, -0.03277537869147257, 0.010960082513475907, -0.011066853177408173, -3.943476874892271, 0.6444986133572117, -4.361770879753793, 0.5182800437504839, -0.1863571239414917, -12.88641889013817, -0.6009925674205269, 4.38261767576882, 1.3230063378990353, 1.3222018008250997]
[1721453947.0598013] [-0.011260911328125012, -0.03285449133569624, 0.010960841327187483, -0.011008855739565976, -3.966833119465915, 0.666584923349678, -4.360846739203526, 0.5182800437500042, -0.2954210458932958, -13.34524060496597, -0.6229670315353694, 4.404426173835842, 1.2554769973672706, 1.3440813835540375]
[1721453947.0765765] [-0.011260911328125012, -0.03277213767797004, 0.01090759482904147, -0.010968564314840702, -3.989009790669859, 0.6447471248660468, -4.360418017126162, 0.5193871795367789, -0.4047946201280709, -13.826096638965252, -0.6229056200644969, 4.404758719451493, 1.2567031507481872, 1.3445800255172962]
[1721453947.093284] [-0.011260911328125012, -0.032853144529712726, 0.010883681972650334, -0.01102338650270997, -3.9675958861723397, 0.6224030646295621, -4.360641076319055, 0.5227013161026098, -0.4922823555485461, -14.2632507481517, -0.6229279831208967, 4.383224005545727, 1.2789427627938255, 1.3438868349879312]
[1721453947.1101744] [-0.011260911328125012, -0.03295488135368187, 0.01088051874353122, -0.011092203740375612, -3.968080946586833, 0.6423013485449249, -4.340999111196256, 0.5270841043237207, -0.6343102240019325, -14.689404671346313, -0.6229905894218652, 4.383933852125109, 1.2586154099325368, 1.3433340969966756]
[1721453947.1269896] [-0.011260911328125012, -0.03281922000735479, 0.010853210181294542, -0.010983580391699228, -3.967184184291781, 0.6440546067322998, -4.337446975704237, 0.5385599449261159, -0.6454576093471226, -14.722192515965633, -0.6228273498158405, 4.381510824200464, 1.2575137706329462, 1.3432208129649499]
[1721453947.1437356] [-0.011260911328125012, -0.032797121537322046, 0.010956299633242636, -0.010879064926169602, -3.9669059992111046, 0.6446354853754871, -4.383352254183273, 0.5572293956367155, -0.776270441828464, -15.224921927878599, -0.6229290132630074, 4.382519165407723, 1.2338216036617433, 1.3888976459687143]
[1721453947.1605527] [-0.011260911328125012, -0.032857323370371165, 0.010960812886367296, -0.010874540950390546, -3.966792329052254, 0.645251570787321, -4.360675054136745, 0.5858699870557478, -0.8637448786307121, -15.705938454151116, -0.6229742595378988, 4.38236040963086, 1.234433909613885, 1.3889630579495866]
[1721453947.1773667] [-0.011260911328125012, -0.03278104984713181, 0.011000781666175673, -0.010874507023340424, -3.9672654543507346, 0.6431500724919764, -4.383177529788475, 0.6139441715413143, -1.0168667502033673, -16.186880593844098, -0.6229567279679927, 4.382208963896469, 1.2350931348311989, 1.3880639642043258]
[1721453947.1940148] [-0.011260911328125012, -0.032949518443355856, 0.010945708169030175, -0.010971647981538749, -3.944320146535402, 0.667341823366058, -4.336527355813443, 0.6347543246207523, -1.126161112433941, -16.602207806976622, -0.6229551469766743, 4.382799884351693, 1.2349101696266924, 1.3878362863347744]
[1721453947.2109663] [-0.011260911328125012, -0.03285337924551171, 0.010939326591335684, -0.0109329062394069, -3.9669265792177217, 0.6669406040647279, -4.359900820371183, 0.6479528997548896, -1.2354294051767036, -16.99560407540432, -0.6230045529592325, 4.383129552809907, 1.2343083818029568, 1.387653936634101]
[1721453947.2277317] [-0.011260911328125012, -0.03275178392761296, 0.010901394133316828, -0.010898857199861065, -3.989097961921384, 0.6443014671182898, -4.360229137418399, 0.6600074310073559, -1.3227929860187333, -17.476509715806184, -0.6010592733464123, 4.382671778262364, 1.2569904107390846, 1.3877166239883287]
[1721453947.244571] [-0.011260911328125012, -0.03266732994074258, 0.010853285978905313, -0.01087468973813219, -3.989160683928398, 0.6435657068274898, -4.359932711807407, 0.671261227780683, -1.3227230868040385, -17.476618507554278, -0.6009265165743384, 4.381986859248182, 1.2582645021869185, 1.3878605642265616]
[1721453947.2612596] [-0.011260911328125012, -0.032837072565332776, 0.010916815889942774, -0.010980994004641025, -3.968049613929398, 0.6448167141796103, -4.3607610738183205, 0.676743875519485, -1.4321989129887938, -17.935359379859793, -0.6229315420587932, 4.381640955267613, 1.2578694293674713, 1.3654083861507815]
[1721453947.2779925] [-0.011260911328125012, -0.03270335016689209, 0.011034237805476282, -0.010904704717034704, -3.9443569697390273, 0.667797838693299, -4.360791601261006, 0.6786938916223496, -1.5850834762109816, -18.438046129329923, -0.6229141015123184, 4.3826466257877374, 1.2356380100128783, 1.3874127784975752]
[1721453947.29492] [-0.011260911328125012, -0.03283806321147973, 0.010934834209080941, -0.010933575165868716, -3.9885785423338507, 0.6672464874759987, -4.360775144121857, 0.7014472061296327, -1.738125358009515, -18.984392587894966, -0.6010363327645029, 4.40493288921762, 1.2564813386340579, 1.4323410973423532]
[1721453947.311787] [-0.011260911328125012, -0.032842074707447655, 0.010973933816510947, -0.011014056497728257, -3.967951092848202, 0.6895441652383515, -4.33893407742938, 0.7539980495068788, -1.8472314253633095, -19.44347041771313, -0.600996043953502, 4.381572434327439, 1.2344008400803412, 1.4089082772712676]
[1721453947.3285167] [-0.011260911328125012, -0.03282853151810065, 0.010987780297805533, -0.011003753421320699, -3.967606547933349, 0.6677009854797313, -4.3383012063210735, 0.7922692610627067, -1.9346584326712786, -19.858635623125036, -0.6009848952144595, 4.381494072931029, 1.2562263820076154, 1.4311809755542546]
[1721453947.34525] [-0.011260911328125012, -0.03279644396324745, 0.011009838258331078, -0.01092786078454486, -3.965806066004783, 0.6675882174259888, -4.376111729060482, 0.8006529763476098, -2.0566228807496025, -20.345788421443828, -0.6212189305059752, 4.401891721045438, 1.2759590695619272, 1.4135307064982063]
[1721453947.3620272] [-0.011260911328125012, -0.032796202659889986, 0.010982647190148633, -0.010982003956178595, -3.967078302653917, 0.6670402908041747, -4.383352203675019, 0.8042034166219157, -2.065988177447118, -20.383654479703292, -0.6229752094787242, 4.4050991486315025, 1.2799821446194457, 1.4092222443865654]
[1721453947.3788953] [-0.011260911328125012, -0.03281657272188675, 0.010900946842270656, -0.010860196649019542, -3.966314132809694, 0.6452401796156931, -4.383201030047778, 0.8130351102829222, -2.175231924021195, -20.842469203377206, -0.6010993942576304, 4.404276754067238, 1.2343318045794367, 1.4095674621771466]
[1721453947.39565] [-0.011260911328125012, -0.032797404937127926, 0.010957243896600147, -0.01105669499745603, -3.989408843684785, 0.6671618032448088, -4.3602334965492675, 0.8259500278237617, -2.3064118906020643, -21.41047396582348, -0.6010574614094295, 4.381087148143235, 1.279865609238903, 1.410729745067412]
[1721453947.4124281] [-0.011260911328125012, -0.0328950485774904, 0.010911393119862839, -0.010903925379109891, -4.011637614011625, 0.6449790424630693, -4.360036779243472, 0.8332630320270056, -2.393792611070796, -21.80404789110715, -0.601055050361426, 4.382015941110854, 1.257397111641514, 1.4324234875906752]
[1721453947.4293396] [-0.011260911328125012, -0.03292421172758919, 0.010896714482593264, -0.01085419343610308, -3.9682340377572496, 0.6448760745224116, -4.381749776904065, 0.8345942850425547, -2.5459927649305074, -22.304229664345478, -0.6010546453753403, 4.382322790435918, 1.235422525123707, 1.4323499557484864]
[1721453947.4460938] [-0.011260911328125012, -0.03271236664158479, 0.010981404480341605, -0.01100225190831523, -3.9452610995844664, 0.666375142078049, -4.383438999030459, 0.8357930425882519, -2.677478345960553, -22.828620980907477, -0.6009903757481633, 4.403752930166611, 1.2122989615233515, 1.4318152442296486]
